Area Found,Restaurant Name,Rating,Cuisine,Price,Link
Jeevanbheema Nagar,Udupi AAradhya,N/A,"South Indian, North Indian, Chinese, Sandwich, Shake, Beverages",₹350 for two,https://www.zomato.com/bangalore/udupi-aaradhya-old-madras-road-bangalore/info
Jeevanbheema Nagar,Nirula's,N/A,"Ice Cream, Pizza, Burger",₹600 for two,https://www.zomato.com/bangalore/nirulas-1-indiranagar-bangalore/info
Jeevanbheema Nagar,Green Onion,N/A,"Chinese, Asian, Seafood, Sichuan",₹850 for two,https://www.zomato.com/bangalore/green-onion-residency-road/info
Jeevanbheema Nagar,Sindhoora Gardenia,N/A,"Andhra, North Indian","₹1,000 for two",https://www.zomato.com/bangalore/sindhoora-gardenia-old-madras-road-bangalore/info
Jeevanbheema Nagar,Chai Point,N/A,Tea,₹400 for two,https://www.zomato.com/bangalore/chai-point-mahadevapura-bangalore/info
Jeevanbheema Nagar,Rajpurohit Sweets,N/A,"Mithai, Street Food",₹100 for two,https://www.zomato.com/bangalore/rajpurohit-sweets-old-madras-road-bangalore/info
Jeevanbheema Nagar,Royal Biriyani House,N/A,"North Indian, South Indian, Biryani, Kebab, Chinese",₹950 for two,https://www.zomato.com/bangalore/royal-biriyani-house-kaggadasapura/info
Jeevanbheema Nagar,Cafe Tasty Bite,N/A,"Fast Food, Burger, Pizza, Sandwich, Beverages, Juices",₹450 for two,https://www.zomato.com/bangalore/cafe-tasty-bite-banaswadi-bangalore/info
Jeevanbheema Nagar,Costa Coffee,N/A,"Cafe, Coffee, Sandwich, Desserts, Beverages",₹400 for two,https://www.zomato.com/bangalore/costa-coffee-marathahalli-bangalore/info
Jeevanbheema Nagar,Kothimbir,N/A,"Maharashtrian, North Indian, Mughlai, Seafood, Street Food, Desserts, Beverages",₹800 for two,https://www.zomato.com/bangalore/kothimbir-indiranagar-bangalore/info
Jeevanbheema Nagar,Mani's Dum Biryani,N/A,"Biryani, North Indian, Beverages",₹900 for two,https://www.zomato.com/manisindiranagar/info
Jeevanbheema Nagar,Leon's Burgers & Wings,N/A,"Burger, Fast Food, Wraps",₹700 for two,https://www.zomato.com/bangalore/leons-burgers-wings-1-indiranagar-bangalore/info
Jeevanbheema Nagar,Occasions,N/A,"Bakery, Desserts",₹400 for two,https://www.zomato.com/bangalore/occasions-koramangala-4th-block/info
Jeevanbheema Nagar,Ooty Chocolates,N/A,Desserts,₹300 for two,https://www.zomato.com/bangalore/ooty-chocolates-indiranagar/info
Jeevanbheema Nagar,Podi Idly,N/A,South Indian,₹250 for two,https://www.zomato.com/bangalore/podi-idly-koramangala-6th-block/info
Jeevanbheema Nagar,Just Shawarma,N/A,"Rolls, Shawarma, Fast Food, Beverages, Lebanese",₹300 for two,https://www.zomato.com/bangalore/just-shawarma-indiranagar-bangalore/info
Jeevanbheema Nagar,Raghavendra Tiffin,N/A,"Chinese, South Indian",₹250 for two,https://www.zomato.com/bangalore/raghavendra-tiffin-koramangala-1st-block-bangalore/info
Jeevanbheema Nagar,Dine In,N/A,"Kerala, South Indian, North Indian, Chinese",₹400 for two,https://www.zomato.com/bangalore/dine-in-brigade-road/info
Jeevanbheema Nagar,4S Bar,N/A,"North Indian, Chinese, South Indian, Seafood, Kebab",₹950 for two,https://www.zomato.com/bangalore/4s-bar-koramangala-4th-block-bangalore/info
Jeevanbheema Nagar,Indian Spice Food,N/A,"Chinese, Biryani, Rolls, North Indian",₹300 for two,https://www.zomato.com/bangalore/indian-spice-food-ulsoor-bangalore/info
Jeevanbheema Nagar,Go Andhra,N/A,"Biryani, Mughlai, North Indian, Chinese",₹600 for two,https://www.zomato.com/bangalore/go-andhra-1-koramangala-6th-block-bangalore/info
Jeevanbheema Nagar,Maharaja Biryani House,N/A,"Biryani, Andhra, Fast Food, Mughlai, Street Food, Beverages",₹850 for two,https://www.zomato.com/bangalore/maharaja-biryani-house-koramangala-8th-block-bangalore/info
Jeevanbheema Nagar,Coastal Grill,N/A,"Mangalorean, Seafood, North Indian, Chinese, Sichuan",₹400 for two,https://www.zomato.com/bangalore/coastal-grill-koramangala-8th-block-bangalore/info
Jeevanbheema Nagar,Kathi Junction,N/A,"Rolls, North Indian, Mughlai, Arabian",₹400 for two,https://www.zomato.com/bangalore/kathi-junction-bellandur-bangalore/info
Jeevanbheema Nagar,Uncle Peter's Pancakes & Cafe,N/A,"Desserts, Tea, Beverages, Fast Food",₹300 for two,https://www.zomato.com/bangalore/uncle-peters-pancakes-cafe-domlur-bangalore/info
Jeevanbheema Nagar,The Punjabi Rasoi,N/A,"North Indian, Mughlai",₹800 for two,https://www.zomato.com/bangalore/the-punjabi-rasoi-indiranagar/info
Jeevanbheema Nagar,Fomomo,N/A,"Momos, Chinese",₹450 for two,https://www.zomato.com/bangalore/fomomo-indiranagar-bangalore/info
Jeevanbheema Nagar,Shetty’s Kitchen,N/A,"Biryani, North Indian, Chinese, Kebab",₹400 for two,https://www.zomato.com/bangalore/shettys-kitchen-rammurthy-nagar-bangalore/info
Jeevanbheema Nagar,Madhuram,N/A,"Andhra, North Indian, Biryani, Seafood, Chinese",₹800 for two,https://www.zomato.com/bangalore/madhuram-indiranagar-bangalore/info
Jeevanbheema Nagar,Spicy Food Land,N/A,"North Indian, Chinese, Biryani, South Indian","₹1,100 for two",https://www.zomato.com/bangalore/spicy-food-land-old-madras-road-bangalore/info
Jeevanbheema Nagar,Kink Coffee,N/A,"Coffee, Beverages",₹600 for two,https://www.zomato.com/bangalore/kink-coffee-indiranagar-bangalore/info
Jeevanbheema Nagar,Bao Bangalore,N/A,"Chinese, Momos, Asian",₹300 for two,https://www.zomato.com/bangalore/bao-bangalore-jeevan-bhima-nagar-bangalore/info
Jeevanbheema Nagar,Chickpet Donne Biryani,N/A,"Biryani, South Indian, Kebab",₹700 for two,https://www.zomato.com/bangalore/chickpet-donne-biryani-indiranagar-bangalore/info
Jeevanbheema Nagar,Cafe Grill,N/A,"Rolls, Kerala, Arabian, Chinese",₹300 for two,https://www.zomato.com/bangalore/cafe-grill-jeevan-bhima-nagar/info
Jeevanbheema Nagar,Motis Kitchen,N/A,"South Indian, Kerala, Chinese, Seafood, Chettinad",₹350 for two,https://www.zomato.com/bangalore/motis-kitchen-thippasandra/info
Jeevanbheema Nagar,Grillin Restaurant,N/A,"Grilled Chicken, North Indian, Salad, Biryani, Shawarma, Chinese, Desserts, Beverages","₹1,000 for two",https://www.zomato.com/bangalore/grillin-restaurant-1-kaggadasapura-bangalore/info
Jeevanbheema Nagar,Mitran Da Junction,N/A,North Indian,₹600 for two,https://www.zomato.com/bangalore/mitran-da-junction-koramangala-6th-block/info
Jeevanbheema Nagar,Cremee Fresh Cakes n' Snacks,N/A,Bakery,₹350 for two,https://www.zomato.com/bangalore/cremee-fresh-cakes-n-snacks-kaggadasapura-bangalore/info
Jeevanbheema Nagar,Kanti Sweets,N/A,"Mithai, Desserts, Street Food",₹450 for two,https://www.zomato.com/bangalore/kanti-sweets-cv-raman-nagar/info
Jeevanbheema Nagar,Lhenzom Tibetan Restaurant,N/A,"Tibetan, Korean, Chinese, Fast Food, Momos, Beverages, Sichuan",₹400 for two,https://www.zomato.com/bangalore/lhenzom-tibetan-restaurant-1-banaswadi-bangalore/info
Jeevanbheema Nagar,Kartik's Mithai Shoppe,N/A,"Mithai, Street Food",₹300 for two,https://www.zomato.com/bangalore/kartiks-mithai-shoppe-indiranagar/info
Jeevanbheema Nagar,Samrat Regency Bar And Restaurant,N/A,"North Indian, Chinese, Seafood",₹950 for two,https://www.zomato.com/bangalore/samrat-regency-bar-and-restaurant-koramangala-6th-block/info
Jeevanbheema Nagar,Jaishree Pavilion,N/A,"North Indian, Mughlai, Biryani, Chinese, Street Food",₹850 for two,https://www.zomato.com/bangalore/jaishree-pavilion-thippasandra/info
Jeevanbheema Nagar,Carrots,N/A,"Italian, Pizza, Desserts",₹700 for two,https://www.zomato.com/bangalore/carrots-koramangala-5th-block-bangalore/info
Jeevanbheema Nagar,ibaco,N/A,"Ice Cream, Desserts",₹200 for two,https://www.zomato.com/bangalore/ibaco-koramangala-4th-block-bangalore/info
Jeevanbheema Nagar,Burger King,N/A,"Burger, Fast Food, Desserts, Beverages",₹400 for two,https://www.zomato.com/bangalore/burger-king-old-madras-road-bangalore/info
Jeevanbheema Nagar,La Kulfi,N/A,"Ice Cream, Desserts",₹150 for two,https://www.zomato.com/bangalore/la-kulfi-cv-raman-nagar-bangalore/info
Jeevanbheema Nagar,Tea Lounge Cafe,N/A,"Burger, Sandwich, Wraps, Beverages",₹300 for two,https://www.zomato.com/bangalore/tea-lounge-cafe-brigade-road-bangalore/info
Jeevanbheema Nagar,Hungree Belly,N/A,"Continental, North Indian, Chinese, Biryani, Fast Food, Street Food, Desserts, Beverages",₹950 for two,https://www.zomato.com/bangalore/hungree-belly-kaggadasapura/info
Jeevanbheema Nagar,Mumbai Vada Pav No 1,N/A,"Street Food, Sandwich, Fast Food",₹150 for two,https://www.zomato.com/bangalore/mumbai-vada-pav-no-1-indiranagar-bangalore/info
Jeevanbheema Nagar,Camille's Ice Cream,N/A,"Desserts, Beverages, Ice Cream, Shake",₹100 for two,https://www.zomato.com/bangalore/camilles-ice-cream-domlur-bangalore/info
Jeevanbheema Nagar,Burger Leaf,N/A,"Burger, Sandwich, Fast Food, Beverages, Shake",₹400 for two,https://www.zomato.com/bangalore/burger-leaf-marathahalli-bangalore/info
Jeevanbheema Nagar,Hungry Darjeeling Chinese And Thai,N/A,"Chinese, Seafood",₹450 for two,https://www.zomato.com/bangalore/hungry-darjeeling-chinese-and-thai-thippasandra-bangalore/info
Jeevanbheema Nagar,Sri Udupi Deluxe,N/A,"North Indian, Chinese, South Indian, Fast Food, Beverages",₹400 for two,https://www.zomato.com/bangalore/sri-udupi-deluxe-marathahalli-bangalore/info
Jeevanbheema Nagar,China Garten,N/A,"Chinese, Asian, Sichuan",₹400 for two,https://www.zomato.com/bangalore/china-garten-domlur-bangalore/info
Jeevanbheema Nagar,Sri Lakshmi Vaibhav,N/A,"South Indian, Chinese, North Indian",₹250 for two,https://www.zomato.com/bangalore/sri-lakshmi-vaibhav-marathahalli/info
Jeevanbheema Nagar,18th Street Elementz,N/A,"Arabian, Fast Food, Chinese, Biryani",₹400 for two,https://www.zomato.com/bangalore/18th-street-elementz-indiranagar-bangalore/info
Jeevanbheema Nagar,Malayali Cafe,N/A,"Chinese, North Indian, South Indian, Beverages, Sichuan",₹300 for two,https://www.zomato.com/bangalore/malayali-cafe-airport-road-bangalore/info
Jeevanbheema Nagar,Belgian Waffle Factory,N/A,"Waffle, Desserts",₹400 for two,https://www.zomato.com/bangalore/belgian-waffle-factory-indiranagar-bangalore/info
Jeevanbheema Nagar,Absolute Chinese,N/A,"Chinese, Seafood, Sichuan",₹500 for two,https://www.zomato.com/bangalore/absolute-chinese-kaggadasapura-bangalore/info
Jeevanbheema Nagar,Desi Chats,N/A,"Street Food, North Indian",₹150 for two,https://www.zomato.com/bangalore/desi-chats-kaggadasapura-bangalore/info
Jeevanbheema Nagar,Beejing Woks Authentic Chinese,N/A,"Chinese, Seafood, Thai, Momos",₹400 for two,https://www.zomato.com/bangalore/beejing-woks-authentic-chinese-2-kaggadasapura-bangalore/info
Jeevanbheema Nagar,Chutney Sauce,N/A,"North Indian, Chinese, South Indian, Sichuan",₹350 for two,https://www.zomato.com/bangalore/chutney-sauce-airport-road-bangalore/info
Jeevanbheema Nagar,Kartik,N/A,"Chinese, North Indian, Beverages",₹850 for two,https://www.zomato.com/bangalore/kartik-banaswadi/info
Jeevanbheema Nagar,Juicy,N/A,Sandwich,₹200 for two,https://www.zomato.com/bangalore/juicy-airport-road/info
Jeevanbheema Nagar,La Pasta And More,N/A,"Bakery, Beverages, Chinese, Continental, Fast Food, Italian",₹500 for two,https://www.zomato.com/bangalore/la-pasta-and-more-airport-road-bangalore/info
Jeevanbheema Nagar,GOPIZZA,N/A,"Pizza, Fast Food, Beverages",₹500 for two,https://www.zomato.com/bangalore/gopizza-brigade-road-bangalore/info
Jeevanbheema Nagar,Khan Saheb Grills and Rolls,N/A,"Rolls, North Indian, Kebab, Biryani, Middle Eastern, Mughlai",₹500 for two,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-indiranagar/info
Jeevanbheema Nagar,Kund Indian Barbeque,N/A,"North Indian, Mughlai, Kebab",₹900 for two,https://www.zomato.com/bangalore/kund-indian-barbeque-indiranagar/info
Jeevanbheema Nagar,Andhra Biryanis,N/A,"North Indian, Andhra, Chinese, Biryani",₹850 for two,https://www.zomato.com/bangalore/andhra-biryanis-marathahalli-bangalore/info
Jeevanbheema Nagar,Mother's Meal,N/A,"North Indian, Chinese",₹300 for two,https://www.zomato.com/bangalore/mothers-meal-cv-raman-nagar/info
Jeevanbheema Nagar,Mini Wok,N/A,"Chinese, Seafood, Sichuan",₹400 for two,https://www.zomato.com/bangalore/mini-wok-thippasandra-bangalore/info
Jeevanbheema Nagar,Basaveshwar Khanavali,N/A,South Indian,₹300 for two,https://www.zomato.com/bangalore/basaveshwar-khanavali-domlur-bangalore/info
Jeevanbheema Nagar,1966-The Mumbai Cafe,N/A,"Street Food, Maharashtrian, Fast Food, Beverages, Gujarati",₹600 for two,https://www.zomato.com/bangalore/1966-the-mumbai-cafe-indiranagar-bangalore/info
Jeevanbheema Nagar,Krispy Kreme - Doughnuts & Coffee,N/A,"Desserts, Shake, Coffee, Beverages",₹400 for two,https://www.zomato.com/bangalore/krispy-kreme-doughnuts-coffee-koramangala-6th-block-bangalore/info
Jeevanbheema Nagar,BLR37 Bar & Kitchen,N/A,"North Indian, Andhra, Chinese, Seafood, Desserts, Beverages","₹1,800 for two",https://www.zomato.com/bangalore/blr37-bar-kitchen-marathahalli-bangalore/info
Jeevanbheema Nagar,The Beer Cafe,N/A,"Pizza, Beverages, Pasta, Bar Food, Momos, North Indian, Grilled Chicken","₹1,800 for two",https://www.zomato.com/bangalore/the-beer-cafe-koramangala-1st-block-bangalore/info
Jeevanbheema Nagar,Chiller's Nation - Iris Inn,N/A,"North Indian, Continental, Italian, Shake","₹1,400 for two",https://www.zomato.com/bangalore/chillers-nation-iris-inn-marathahalli-bangalore/info
Jeevanbheema Nagar,The Mint Resto Bar,N/A,"North Indian, Chinese, Biryani, Kebab, Sichuan, Beverages","₹1,200 for two",https://www.zomato.com/bangalore/the-mint-resto-bar-marathahalli/info
Jeevanbheema Nagar,Bhagini,N/A,"North Indian, Chinese, Mughlai, Biryani, Street Food, Seafood, Kebab, Beverages","₹1,200 for two",https://www.zomato.com/bangalore/bhagini-marathahalli/info
Jeevanbheema Nagar,Spice Darbar,N/A,"North Indian, Continental, Desserts, Beverages","₹1,200 for two",https://www.zomato.com/bangalore/spice-darbar-marathahalli/info
Jeevanbheema Nagar,Kung Food,N/A,"Chinese, Seafood","₹1,100 for two",https://www.zomato.com/bangalore/kung-food-banaswadi-bangalore/info
Jeevanbheema Nagar,Mayuri Spices,N/A,"North Indian, South Indian, Chinese, Biryani, Seafood","₹1,100 for two",https://www.zomato.com/bangalore/mayuri-spices-marathahalli/info
Jeevanbheema Nagar,JB Multicuisine Restaurant,N/A,North Indian,"₹1,100 for two",https://www.zomato.com/bangalore/jb-multicuisine-restaurant-cv-raman-nagar-bangalore/info
Jeevanbheema Nagar,Paakashala,N/A,"South Indian, North Indian, Chinese, Maharashtrian, Sandwich, Desserts, Juices, Shake","₹1,000 for two",https://www.zomato.com/bangalore/paakashala-ulsoor-bangalore/info
Jeevanbheema Nagar,Suchithra Biryani House,N/A,"Biryani, North Indian, Chinese, Seafood, Mughlai, Kebab, Beverages","₹1,000 for two",https://www.zomato.com/bangalore/suchithra-biryani-house-airport-road/info
Jeevanbheema Nagar,Donne Biryani Palace,N/A,"Biryani, South Indian, Chinese, Fast Food, Mughlai","₹1,000 for two",https://www.zomato.com/bangalore/donne-biryani-palace-indiranagar-bangalore/info
Jeevanbheema Nagar,Delicacy,N/A,"Chinese, Thai, Seafood","₹1,000 for two",https://www.zomato.com/bangalore/delicacy-cv-raman-nagar/info
Jeevanbheema Nagar,Foodyz,N/A,"Chinese, North Indian, Seafood, Mughlai, BBQ, Street Food","₹1,000 for two",https://www.zomato.com/bangalore/foodyz-banaswadi-bangalore/info
Jeevanbheema Nagar,Sandras Bar & Restaurant,N/A,"North Indian, Chinese, Mughlai, Street Food, Beverages","₹1,000 for two",https://www.zomato.com/bangalore/sandras-bar-restaurant-thippasandra-bangalore/info
Jeevanbheema Nagar,New Udupi Garden,N/A,"South Indian, North Indian, Chinese, Salad, Biryani, Ice Cream, Shake, Beverages","₹1,000 for two",https://www.zomato.com/bangalore/new-udupi-garden-airport-road-bangalore/info
Jeevanbheema Nagar,Bhartiya Jalpan - Since 1945,N/A,"Fast Food, Street Food, Beverages, Desserts, North Indian","₹1,000 for two",https://www.zomato.com/bangalore/bhartiya-jalpan-since-1945-indiranagar-bangalore/info
Jeevanbheema Nagar,The Terraces by Arena,N/A,"Continental, Asian, Desserts, Pizza, Bar Food, Sushi, Grilled Chicken","₹1,000 for two",https://www.zomato.com/bangalore/the-terraces-by-arena-indiranagar-bangalore/info
Jeevanbheema Nagar,The Black Pearl,N/A,,"₹1,000 for two",https://www.zomato.com/bangalore/the-black-pearl-indiranagar-bangalore/info
Jeevanbheema Nagar,Fabelle Chocolates,N/A,"Desserts, Beverages","₹1,000 for two",https://www.zomato.com/bangalore/fabelle-chocolates-indiranagar-bangalore/info
Jeevanbheema Nagar,CR Tavern Bar & Kitchen,N/A,"Bar Food, North Indian, Mughlai, Chinese, Continental","₹1,000 for two",https://www.zomato.com/bangalore/cr-tavern-bar-kitchen-domlur-bangalore/info
Jeevanbheema Nagar,Thaikoon Bar And Restaurant,N/A,"Bar Food, North Indian","₹1,000 for two",https://www.zomato.com/bangalore/thaikoon-bar-and-restaurant-brigade-road-bangalore/info
Jeevanbheema Nagar,Nevesa Bites,N/A,"South Indian, North Indian, Chinese, Biryani, Fast Food","₹1,000 for two",https://www.zomato.com/bangalore/nevesa-bites-mahadevapura-bangalore/info
Jeevanbheema Nagar,Karavali Lunch Home,N/A,"Seafood, Andhra, South Indian, North Indian, Mughlai, Chinese","₹1,000 for two",https://www.zomato.com/bangalore/karavali-lunch-home-domlur-bangalore/info
Jeevanbheema Nagar,Venkat Bar,N/A,"Bar Food, North Indian, Chinese, Seafood, Beverages","₹1,000 for two",https://www.zomato.com/bangalore/venkat-bar-old-madras-road-bangalore/info
Jeevanbheema Nagar,Crave Wing,N/A,"North Indian, Chinese","₹1,000 for two",https://www.zomato.com/bangalore/crave-wing-2-cv-raman-nagar-bangalore/info
Jeevanbheema Nagar,6oz Coffee & Cafe,N/A,"Coffee, Fast Food, Sandwich, Beverages","₹1,000 for two",https://www.zomato.com/bangalore/6oz-coffee-cafe-1-ulsoor-bangalore/info
Jeevanbheema Nagar,Crave Wings,N/A,"Chinese, Bar Food","₹1,000 for two",https://www.zomato.com/bangalore/crave-wings-cv-raman-nagar-bangalore/info
Jeevanbheema Nagar,Cinnamon & Clove,N/A,"Chinese, Sichuan, Continental, Biryani, North Indian, Italian","₹1,000 for two",https://www.zomato.com/bangalore/cinnamon-clove-1-koramangala-6th-block-bangalore/info
Jeevanbheema Nagar,The Zzarr Cafe & Business Lounge,N/A,"Salad, Sandwich, Continental","₹1,000 for two",https://www.zomato.com/bangalore/the-zzarr-cafe-business-lounge-indiranagar-bangalore/info
Jeevanbheema Nagar,Sri Udupi Pure Veg Restaurant,N/A,"South Indian, North Indian, Chinese, Sandwich, Biryani, Street Food, Desserts, Beverages","₹1,000 for two",https://www.zomato.com/bangalore/sri-udupi-pure-veg-restaurant-1-airport-road-bangalore/info
Jeevanbheema Nagar,Chaithra Coastal Kai Ruchi,N/A,"South Indian, North Indian, Biryani, Chinese, Seafood, Kebab","₹1,000 for two",https://www.zomato.com/chaithra-coastal-kai-ruchi-food-truck/info
Jeevanbheema Nagar,Grand Olive Restaurant,N/A,"North Indian, Chinese, Seafood, Mughlai, BBQ, Biryani, Beverages","₹1,000 for two",https://www.zomato.com/bangalore/grand-olive-restaurant-jeevan-bhima-nagar-bangalore/info
Jeevanbheema Nagar,Suri Bar And Restaurant,N/A,"South Indian, Bar Food, Beverages","₹1,000 for two",https://www.zomato.com/bangalore/suri-bar-and-restaurant-domlur-bangalore/info
Jeevanbheema Nagar,Swagath Bar,N/A,"Bar Food, South Indian","₹1,000 for two",https://www.zomato.com/bangalore/swagath-bar-jeevan-bhima-nagar-bangalore/info
